url,title,view,category,book_id
/a-season-of-angels-angels-everywhere-1.html,A Season of Angels (Angels Everywhere #1),"(24,460 view)",romance,book_3_209
/the-trouble-with-angels-angels-everywhere-2.html,The Trouble with Angels (Angels Everywhere #2),"(18,058 view)",romance,book_3_210
/touched-by-angels-angels-everywhere-3.html,Touched by Angels (Angels Everywhere #3),"(29,707 view)",romance,book_3_211
/shirley-goodness-and-mercy-angels-everywhere-4.html,"Shirley, Goodness and Mercy (Angels Everywhere #4)","(6,903 view)",romance,book_3_212
/those-christmas-angels-angels-everywhere-5.html,Those Christmas Angels (Angels Everywhere #5),"(17,612 view)",romance,book_3_213
/where-angels-go-angels-everywhere-6.html,Where Angels Go (Angels Everywhere #6),"(7,564 view)",romance,book_3_214
/glad-tidings.html,Glad Tidings,"(18,652 view)",romance,book_3_215
/that-holiday-feeling-virgin-river-8.html,That Holiday Feeling (Virgin River #8),"(30,479 view)",romance,book_3_216
/the-perfect-christmas.html,The Perfect Christmas,"(24,018 view)",romance,book_3_217
/starry-night.html,Starry Night,"(47,633 view)",romance,book_3_218
/comfort-joy.html,Comfort & Joy,"(32,100 view)",romance,book_3_219
/soldier-s-christmas-wingmen-warriors-8.html,Soldier's Christmas (Wingmen Warriors #8),"(8,747 view)",romance,book_3_220
/lawless.html,Lawless,"(27,939 view)",romance,book_3_221
/shoulda-been-a-cowboy-rough-riders-7.html,Shoulda Been a Cowboy (Rough Riders #7),"(53,446 view)",romance,book_3_222
/all-jacked-up-rough-riders-8.html,All Jacked Up (Rough Riders #8),"(189,029 view)",romance,book_3_223
/raising-kane-rough-riders-9.html,Raising Kane (Rough Riders #9),"(52,259 view)",romance,book_3_224
/slow-ride-rough-riders-9-5.html,Slow Ride (Rough Riders #9.5),"(15,098 view)",romance,book_3_225
/cowgirls-don-t-cry-rough-riders-10.html,Cowgirls Don't Cry (Rough Riders #10),"(98,902 view)",romance,book_3_226
/chasin-eight-rough-riders-11.html,Chasin' Eight (Rough Riders #11),"(64,962 view)",romance,book_3_227
/cowboy-casanova-rough-riders-12.html,Cowboy Casanova (Rough Riders #12),"(55,507 view)",romance,book_3_228
/kissin-tell-rough-riders-13.html,Kissin' Tell (Rough Riders #13),"(134,178 view)",romance,book_3_229
/gone-country-rough-riders-14.html,Gone Country (Rough Riders #14),"(53,656 view)",romance,book_3_230
/short-rides-rough-riders-14-5.html,Short Rides (Rough Riders #14.5),"(24,976 view)",romance,book_3_231
/redneck-romeo-rough-riders-15.html,Redneck Romeo (Rough Riders #15),"(86,487 view)",romance,book_3_232
/my-lady-quicksilver-london-steampunk-3.html,My Lady Quicksilver (London Steampunk #3),"(7,710 view)",romance,book_3_233
/heart-of-iron-london-steampunk-2.html,Heart of Iron (London Steampunk #2),"(6,140 view)",romance,book_3_234
/tarnished-knight-london-steampunk-2.html,Tarnished Knight (London Steampunk #2),"(5,368 view)",romance,book_3_235
/silent-blade-kinsmen-1.html,Silent Blade (Kinsmen #1),"(6,218 view)",romance,book_3_236
/silver-shark-kinsmen-2.html,Silver Shark (Kinsmen #2),"(6,240 view)",romance,book_3_237
/a-mere-formality.html,A Mere Formality,"(4,452 view)",romance,book_3_238
/his-lordship-possessed.html,His Lordship Possessed,"(6,481 view)",romance,book_3_239
/her-ladyship-s-curse.html,Her Ladyship's Curse,"(5,172 view)",romance,book_3_240
/most-wanted-love-slaves-of-the-alphas-1.html,Most Wanted (Love Slaves of the Alphas #1),"(17,801 view)",romance,book_3_241
/the-alpha-s-concubine-love-slaves-of-the-alphas-2.html,The Alpha's Concubine (Love Slaves of the Alphas #2),"(14,858 view)",romance,book_3_242
/konnor-and-his-omega-mate-love-slaves-of-the-alphas-3.html,Konnor and His Omega Mate (Love Slaves of the Alphas #3),"(12,383 view)",romance,book_3_243
/reluctant-alpha-love-slaves-of-the-alphas-4.html,Reluctant Alpha (Love Slaves of the Alphas #4),"(14,928 view)",romance,book_3_244
/captive-wolf-love-slaves-of-the-alphas-5.html,Captive Wolf (Love Slaves of the Alphas #5),"(13,583 view)",romance,book_3_245
/wolf-s-bounty-love-slaves-of-the-alphas-6.html,Wolf's Bounty (Love Slaves of the Alphas #6),"(11,158 view)",romance,book_3_246
/wicked-as-they-come-blud-1.html,Wicked as They Come (Blud #1),"(11,769 view)",romance,book_3_247
/wicked-as-she-wants-blud-2.html,Wicked as She Wants (Blud #2),"(5,421 view)",romance,book_3_248
/wicked-after-midnight-blud-3.html,Wicked After Midnight (Blud #3),"(5,156 view)",romance,book_3_249
/the-mysterious-madam-morpho-blud-1.html,The Mysterious Madam Morpho (Blud #1),"(2,968 view)",romance,book_3_250
/the-peculiar-pets-of-miss-pleasance-blud-2.html,The Peculiar Pets of Miss Pleasance (Blud #2),"(2,834 view)",romance,book_3_251
/the-damsel-and-the-daggerman-blud-3.html,The Damsel and the Daggerman (Blud #3),"(3,443 view)",romance,book_4_0
/born-born-1.html,Born (Born #1),"(17,970 view)",romance,book_4_1
/master-of-the-highlands-highlands-1.html,Master of the Highlands (Highlands #1),"(66,720 view)",romance,book_4_2
/sword-of-the-highlands-highlands-2.html,Sword of the Highlands (Highlands #2),"(37,485 view)",romance,book_4_3
/warrior-of-the-highlands-highlands-3.html,Warrior of the Highlands (Highlands #3),"(45,006 view)",romance,book_4_4
/lord-of-the-highlands-highlands-4.html,Lord of the Highlands (Highlands #4),"(29,953 view)",romance,book_4_5
/grimspace-sirantha-jax-1.html,Grimspace (Sirantha Jax #1),"(9,209 view)",romance,book_4_6
/wanderlust-sirantha-jax-2.html,Wanderlust (Sirantha Jax #2),"(5,621 view)",romance,book_4_7
/doubleblind-sirantha-jax-3.html,Doubleblind (Sirantha Jax #3),"(5,510 view)",romance,book_4_8
/obsession.html,Obsession,"(31,436 view)",romance,book_4_9
/skye-s-trail-the-angelini-1.html,Skye's Trail (The Angelini #1),"(6,792 view)",romance,book_4_10
/awaken-me-darkly-alien-huntress-1.html,Awaken Me Darkly (Alien Huntress #1),"(17,858 view)",romance,book_4_11
/enslave-me-sweetly-alien-huntress-2.html,Enslave Me Sweetly (Alien Huntress #2),"(11,464 view)",romance,book_4_12
/savor-me-slowly-alien-huntress-3.html,Savor Me Slowly (Alien Huntress #3),"(7,159 view)",romance,book_4_13
/seduce-the-darkness-alien-huntress-4.html,Seduce the Darkness (Alien Huntress #4),"(11,503 view)",romance,book_4_14
/dark-taste-of-rapture-alien-huntress-6.html,Dark Taste of Rapture (Alien Huntress #6),"(10,218 view)",romance,book_4_15
/unravel-me-shatter-me-2.html,Unravel Me (Shatter Me #2),"(14,115 view)",romance,book_4_16
/transcendence.html,Transcendence,"(23,176 view)",romance,book_4_17
/a-bone-to-pick-aurora-teagarden-2.html,A Bone to Pick (Aurora Teagarden #2),"(3,747 view)",romance,book_4_18
/three-bedrooms-one-corpse-aurora-teagarden-3.html,"Three Bedrooms, One Corpse (Aurora Teagarden #3)","(4,374 view)",romance,book_4_19
/the-julius-house-aurora-teagarden-4.html,The Julius House (Aurora Teagarden #4),"(3,884 view)",romance,book_4_20
/dead-over-heels-aurora-teagarden-5.html,Dead Over Heels (Aurora Teagarden #5),"(3,253 view)",romance,book_4_21
/a-fool-and-his-honey-aurora-teagarden-6.html,A Fool And His Honey (Aurora Teagarden #6),"(3,577 view)",romance,book_4_22
/last-scene-alive-aurora-teagarden-7.html,Last Scene Alive (Aurora Teagarden #7),"(3,612 view)",romance,book_4_23
/poppy-done-to-death-aurora-teagarden-8.html,Poppy Done to Death (Aurora Teagarden #8),"(3,525 view)",romance,book_4_24
/blood-brothers-sign-of-seven-1.html,Blood Brothers (Sign of Seven #1),"(9,826 view)",romance,book_4_25
/the-hollow-sign-of-seven-2.html,The Hollow (Sign of Seven #2),"(7,094 view)",romance,book_4_26
/the-alpha-s-pet-dark-hollow-wolf-pack-1.html,The Alpha's Pet (Dark Hollow Wolf Pack #1),"(30,376 view)",romance,book_4_27
/cry-wolf-dark-hollow-wolf-pack-2.html,Cry Wolf (Dark Hollow Wolf Pack #2),"(12,403 view)",romance,book_4_28
/logan-s-choice-dark-hollow-wolf-pack-3.html,Logan's Choice (Dark Hollow Wolf Pack #3),"(19,457 view)",romance,book_4_29
/gabe-s-alpha-dark-hollow-wolf-pack-4.html,Gabe's Alpha (Dark Hollow Wolf Pack #4),"(15,440 view)",romance,book_4_30
/wolfsbane-dark-hollow-wolf-pack-5.html,Wolfsbane (Dark Hollow Wolf Pack #5),"(15,585 view)",romance,book_4_31
/breaking-up-with-the-alpha-dark-hollow-wolf-pack-6.html,Breaking Up With The Alpha (Dark Hollow Wolf Pack #6),"(11,814 view)",romance,book_4_32
/bad-moon-on-the-rise-dark-hollow-wolf-pack-7.html,Bad Moon on the Rise (Dark Hollow Wolf Pack #7),"(14,413 view)",romance,book_4_33
/twice-in-a-blue-moon-dark-hollow-wolf-pack-8.html,Twice in a Blue Moon (Dark Hollow Wolf Pack #8),"(16,626 view)",romance,book_4_34
/bloodlust-dark-hollow-wolf-pack-9.html,Bloodlust (Dark Hollow Wolf Pack #9),"(16,914 view)",romance,book_4_35
/banshee-charmer-files-of-the-otherworlder-enforcement-agency-1.html,Banshee Charmer (Files of the Otherworlder Enforcement Agency #1),"(7,721 view)",romance,book_4_36
/succubus-lost-files-of-the-otherworlder-enforcement-agency-2.html,Succubus Lost (Files of the Otherworlder Enforcement Agency #2),"(4,259 view)",romance,book_4_37
/the-end-of-me-the-single-lady-spy-1.html,The End of Me (The Single Lady Spy #1),"(12,567 view)",romance,book_4_38
/blood-red.html,Blood Red,"(4,756 view)",romance,book_4_39
/haunted-harrison-investigation-1.html,Haunted (Harrison Investigation #1),"(22,733 view)",romance,book_4_40
/ghost-walk-harrison-investigation-2.html,Ghost Walk (Harrison Investigation #2),"(10,926 view)",romance,book_4_41
/the-vision-harrison-investigation-3.html,The Vision (Harrison Investigation #3),"(9,891 view)",romance,book_4_42
/the-dead-room-harrison-investigation-4.html,The Dead Room (Harrison Investigation #4),"(6,906 view)",romance,book_4_43
/the-seance-harrison-investigation-5.html,The Seance (Harrison Investigation #5),"(7,688 view)",romance,book_4_44
/the-death-dealer-harrison-investigation-6.html,The Death Dealer (Harrison Investigation #6),"(6,417 view)",romance,book_4_45
/unhallowed-ground-harrison-investigation-7.html,Unhallowed Ground (Harrison Investigation #7),"(6,839 view)",romance,book_4_46
/nightwalker-harrison-investigation-8.html,Nightwalker (Harrison Investigation #8),"(8,197 view)",romance,book_4_47
/phantom-evil-krewe-of-hunters-1.html,Phantom Evil (Krewe of Hunters #1),"(11,006 view)",romance,book_4_48
/heart-of-evil-krewe-of-hunters-2.html,Heart of Evil (Krewe of Hunters #2),"(5,988 view)",romance,book_4_49
/sacred-evil-krewe-of-hunters-3.html,Sacred Evil (Krewe of Hunters #3),"(7,034 view)",romance,book_4_50
/the-evil-inside-krewe-of-hunters-4.html,The Evil Inside (Krewe of Hunters #4),"(5,971 view)",romance,book_4_51
/the-unseen-krewe-of-hunters-5.html,The Unseen (Krewe of Hunters #5),"(5,279 view)",romance,book_4_52
/the-unholy-krewe-of-hunters-6.html,The Unholy (Krewe of Hunters #6),"(5,064 view)",romance,book_4_53
/the-unspoken-krewe-of-hunters-7.html,The Unspoken (Krewe of Hunters #7),"(5,140 view)",romance,book_4_54
/the-uninvited-krewe-of-hunters-8.html,The Uninvited (Krewe of Hunters #8),"(5,831 view)",romance,book_4_55
/the-night-is-watching-krewe-of-hunters-9.html,The Night Is Watching (Krewe of Hunters #9),"(5,440 view)",romance,book_4_56
/the-night-is-alive-krewe-of-hunters-10.html,The Night Is Alive (Krewe of Hunters #10),"(5,894 view)",romance,book_4_57
/the-night-is-forever-krewe-of-hunters-11.html,The Night Is Forever (Krewe of Hunters #11),"(5,732 view)",romance,book_4_58
/ghost-shadow-bone-island-trilogy-1.html,Ghost Shadow (Bone Island Trilogy #1),"(8,767 view)",romance,book_4_59
/ghost-night-bone-island-trilogy-2.html,Ghost Night (Bone Island Trilogy #2),"(5,991 view)",romance,book_4_60
/ghost-moon-bone-island-trilogy-3.html,Ghost Moon (Bone Island Trilogy #3),"(6,122 view)",romance,book_4_61
/ghost-memories-bone-island-trilogy-0.html,Ghost Memories (Bone Island Trilogy #0),"(2,167 view)",romance,book_4_62
/kiss-of-darkness-alliance-vampires-7.html,Kiss of Darkness (Alliance Vampires #7),"(2,852 view)",romance,book_4_63
/shades-of-gray-vampire-trilogy-1.html,Shades of Gray (Vampire Trilogy #1),"(10,243 view)",romance,book_4_64
/after-sundown-vampire-trilogy-2.html,After Sundown (Vampire Trilogy #2),"(6,428 view)",romance,book_4_65
/desire-after-dark-vampire-trilogy-3.html,Desire After Dark (Vampire Trilogy #3),"(7,156 view)",romance,book_4_66
/night-s-kiss-children-of-the-night-1.html,Night's Kiss (Children of The Night #1),"(7,423 view)",romance,book_4_67
/night-s-touch-children-of-the-night-2.html,Night's Touch (Children of The Night #2),"(5,795 view)",romance,book_4_68
/night-s-master-children-of-the-night-3.html,Night's Master (Children of The Night #3),"(7,172 view)",romance,book_4_69
/night-s-pleasure-children-of-the-night-4.html,Night's Pleasure (Children of The Night #4),"(7,023 view)",romance,book_4_70
/everlasting-kiss-everlasting-1.html,Everlasting Kiss (Everlasting #1),"(9,420 view)",romance,book_4_71
/everlasting-desire-everlasting-2.html,Everlasting Desire (Everlasting #2),"(15,176 view)",romance,book_4_72
/the-captive.html,The Captive,"(47,227 view)",romance,book_4_73
/sunlight-moonlight.html,Sunlight Moonlight,"(8,022 view)",romance,book_4_74
/embrace-the-night.html,Embrace the Night,"(7,277 view)",romance,book_4_75
/deeper-than-the-night.html,Deeper than the Night,"(6,483 view)",romance,book_4_76
/a-darker-dream.html,A Darker Dream,"(20,981 view)",romance,book_4_77
/devil-s-due-red-letter-days-2.html,Devil's Due (Red Letter Days #2),"(3,161 view)",romance,book_4_78
/the-sooner-the-better-deliverance-company-3.html,The Sooner the Better (Deliverance Company #3),"(19,214 view)",romance,book_4_79
/no-regrets-delta-force-1.html,No Regrets (Delta Force #1),"(19,957 view)",romance,book_4_80
/no-control-delta-force-2.html,No Control  (Delta Force #2),"(20,086 view)",romance,book_4_81
/no-escape-delta-force-3.html,No Escape (Delta Force #3),"(20,544 view)",romance,book_4_82
/carnal-innocence.html,Carnal Innocence,"(21,359 view)",romance,book_4_83
/high-noon.html,High Noon,"(14,327 view)",romance,book_4_84
/sacred-sins.html,Sacred Sins,"(12,252 view)",romance,book_4_85
/tribute.html,Tribute,"(16,461 view)",romance,book_4_86
/cut-run-cut-run-1.html,Cut & Run (Cut & Run #1),"(18,960 view)",romance,book_4_87
/sticks-stones-cut-run-2.html,Sticks & Stones (Cut & Run #2),"(22,929 view)",romance,book_4_88
/fish-chips-cut-run-3.html,Fish & Chips (Cut & Run #3),"(13,230 view)",romance,book_4_89
/divide-conquer-cut-run-4.html,Divide & Conquer (Cut & Run #4),"(13,967 view)",romance,book_4_90
/armed-dangerous-cut-run-5.html,Armed & Dangerous (Cut & Run #5),"(10,405 view)",romance,book_4_91
/stars-stripes-cut-run-6.html,Stars & Stripes (Cut & Run #6),"(8,615 view)",romance,book_4_92
/touch-geaux-cut-run-7.html,Touch & Geaux (Cut & Run #7),"(7,390 view)",romance,book_4_93
/ball-chain-cut-run-8.html,Ball & Chain (Cut & Run #8),"(7,504 view)",romance,book_4_94
/warm-bodies-warm-bodies-1.html,Warm Bodies (Warm Bodies #1),"(6,072 view)",romance,book_4_95
/what-dreams-may-come.html,What Dreams May Come,"(4,111 view)",romance,book_4_96
/donners-of-the-dead.html,Donners of the Dead,"(3,445 view)",romance,book_4_97
/storm-born-dark-swan-1.html,Storm Born (Dark Swan #1),"(16,043 view)",romance,book_4_98
/thorn-queen-dark-swan-2.html,Thorn Queen (Dark Swan #2),"(5,973 view)",romance,book_4_99
/iron-crowned-dark-swan-3.html,Iron Crowned (Dark Swan #3),"(5,254 view)",romance,book_4_100
/succubus-blues-georgina-kincaid-1.html,Succubus Blues (Georgina Kincaid #1),"(8,370 view)",romance,book_4_101
/succubus-on-top-georgina-kincaid-2.html,Succubus on Top (Georgina Kincaid #2),"(4,968 view)",romance,book_4_102
/succubus-dreams-georgina-kincaid-3.html,Succubus Dreams (Georgina Kincaid #3),"(4,270 view)",romance,book_4_103
/succubus-heat-georgina-kincaid-4.html,Succubus Heat (Georgina Kincaid #4),"(9,277 view)",romance,book_4_104
/succubus-shadows-georgina-kincaid-5.html,Succubus Shadows (Georgina Kincaid #5),"(4,240 view)",romance,book_4_105
/succubus-revealed-georgina-kincaid-6.html,Succubus Revealed (Georgina Kincaid #6),"(3,779 view)",romance,book_4_106
/night-world-black-dawn-night-world-8.html,Night World : Black Dawn (Night World #8),"(2,967 view)",romance,book_4_107
/night-creature-blue-moon-nightcreature-1.html,Night Creature: Blue Moon (Nightcreature #1),"(13,847 view)",romance,book_4_108
/night-creature-hunter-s-moon-nightcreature-2.html,Night Creature: Hunter's Moon (Nightcreature #2),"(8,207 view)",romance,book_4_109
/night-creature-dark-moon-nightcreature-3.html,Night Creature: Dark Moon (Nightcreature #3),"(6,004 view)",romance,book_4_110
/night-creature-crescent-moon-nightcreature-4.html,Night Creature: Crescent Moon (Nightcreature #4),"(6,391 view)",romance,book_4_111
/the-secret-circle-the-captive-the-secret-circle-2.html,The Secret Circle: The Captive (The Secret Circle #2),"(3,461 view)",romance,book_4_112
/the-secret-circle-the-hunt-the-secret-circle-5.html,The Secret Circle: The Hunt (The Secret Circle #5),"(4,166 view)",romance,book_4_113
/vampire-sunrise-delilah-street-3.html,Vampire Sunrise (Delilah Street #3),"(3,335 view)",romance,book_4_114
/silver-zombie-delilah-street-4.html,Silver Zombie (Delilah Street #4),"(2,952 view)",romance,book_4_115
/a-little-night-magic-nodaway-falls-1.html,A Little Night Magic (Nodaway Falls #1),"(7,811 view)",romance,book_4_116
/the-warlord-wants-forever-immortals-after-dark-1.html,The Warlord Wants Forever (Immortals After Dark #1),"(38,796 view)",romance,book_4_117
/refugee-the-captive-3.html,Refugee (The Captive #3),"(6,147 view)",romance,book_4_118
/a-girl-s-guide-to-vampires-dark-ones-1.html,A Girl's Guide to Vampires (Dark Ones #1),"(6,143 view)",romance,book_4_119
/dead-as-a-doornail-sookie-stackhouse-5.html,Dead as a Doornail (Sookie Stackhouse #5),"(2,982 view)",romance,book_4_120
/definitely-dead-sookie-stackhouse-6.html,Definitely Dead (Sookie Stackhouse #6),"(3,467 view)",romance,book_4_121
/all-together-dead-sookie-stackhouse-7.html,All Together Dead (Sookie Stackhouse #7),"(3,087 view)",romance,book_4_122
/from-dead-to-worse-sookie-stackhouse-8.html,From Dead to Worse (Sookie Stackhouse #8),"(3,613 view)",romance,book_4_123
/dead-and-gone-sookie-stackhouse-9.html,Dead and Gone (Sookie Stackhouse #9),"(3,641 view)",romance,book_4_124
/dead-in-the-family-sookie-stackhouse-10.html,Dead in the Family (Sookie Stackhouse #10),"(3,316 view)",romance,book_4_125
/dead-reckoning-sookie-stackhouse-11.html,Dead Reckoning (Sookie Stackhouse #11),"(3,513 view)",romance,book_4_126
/wolfsbane-and-mistletoe.html,Wolfsbane and Mistletoe,"(3,740 view)",romance,book_4_127
/sex-and-the-single-vampire-dark-ones-2.html,Sex and the Single Vampire (Dark Ones #2),"(7,553 view)",romance,book_4_128
/sex-lies-and-vampires-dark-ones-3.html,"Sex, Lies and Vampires (Dark Ones #3)","(4,809 view)",romance,book_4_129
/even-vampires-get-the-blues-dark-ones-4.html,Even Vampires Get the Blues (Dark Ones #4),"(4,088 view)",romance,book_4_130
/the-last-of-the-red-hot-vampires-dark-ones-5.html,The Last of the Red Hot Vampires (Dark Ones #5),"(4,017 view)",romance,book_4_131
/zen-and-the-art-of-vampires-dark-ones-6.html,Zen and the Art of Vampires (Dark Ones #6),"(3,966 view)",romance,book_4_132
/crouching-vampire-hidden-fang-dark-ones-7.html,"Crouching Vampire, Hidden Fang (Dark Ones #7)","(3,724 view)",romance,book_4_133
/darker-angels-the-black-sun-s-daughter-2.html,Darker Angels (The Black Sun's Daughter #2),"(3,680 view)",romance,book_4_134
/heart-of-the-dragon-atlantis-1.html,Heart of the Dragon (Atlantis #1),"(21,981 view)",romance,book_4_135
/jewel-of-atlantis-atlantis-2.html,Jewel of Atlantis (Atlantis #2),"(12,450 view)",romance,book_4_136
/the-nymph-king-atlantis-3.html,The Nymph King (Atlantis #3),"(59,704 view)",romance,book_4_137
/the-vampire-s-bride-atlantis-4.html,The Vampire's Bride (Atlantis #4),"(14,763 view)",romance,book_4_138
/the-amazon-s-curse-atlantis-5.html,The Amazon's Curse (Atlantis #5),"(5,515 view)",romance,book_4_139
/the-darkest-fire-lords-of-the-underworld-0-5.html,The Darkest Fire (Lords of the Underworld  #0.5),"(9,865 view)",romance,book_4_140
/the-darkest-night-lords-of-the-underworld-1.html,The Darkest Night (Lords of the Underworld  #1),"(15,060 view)",romance,book_4_141
/the-darkest-kiss-lords-of-the-underworld-2.html,The Darkest Kiss (Lords of the Underworld  #2),"(10,642 view)",romance,book_4_142
/the-darkest-pleasure-lords-of-the-underworld-3.html,The Darkest Pleasure (Lords of the Underworld  #3),"(28,329 view)",romance,book_4_143
/playing-with-fire-tales-of-an-extraordinary-girl-1.html,Playing With Fire (Tales of an Extraordinary Girl #1),"(8,395 view)",romance,book_4_144
/twice-as-hot-tales-of-an-extraordinary-girl-2.html,Twice as Hot (Tales of an Extraordinary Girl #2),"(7,155 view)",romance,book_4_145
/animal-instincts.html,Animal Instincts,"(8,627 view)",romance,book_4_146
/heart-of-the-wolf-heart-of-the-wolf-1.html,Heart of the Wolf (Heart of the Wolf #1),"(30,596 view)",romance,book_4_147
/destiny-of-the-wolf-heart-of-the-wolf-2.html,Destiny of the Wolf (Heart of the Wolf #2),"(37,938 view)",romance,book_4_148
/to-tempt-the-wolf-heart-of-the-wolf-3.html,To Tempt the Wolf (Heart of the Wolf #3),"(21,726 view)",romance,book_4_149
/legend-of-the-white-wolf-heart-of-the-wolf-4.html,Legend of the White Wolf (Heart of the Wolf #4),"(12,477 view)",romance,book_4_150
/seduced-by-the-wolf-heart-of-the-wolf-5.html,Seduced by the Wolf (Heart of the Wolf #5),"(25,001 view)",romance,book_4_151
/wolf-fever-heart-of-the-wolf-6.html,Wolf Fever (Heart of the Wolf #6),"(19,565 view)",romance,book_4_152
/heart-of-the-highland-wolf-heart-of-the-wolf-7.html,Heart of the Highland Wolf (Heart of the Wolf #7),"(16,788 view)",romance,book_4_153
/dreaming-of-the-wolf-heart-of-the-wolf-8.html,Dreaming of the Wolf (Heart of the Wolf #8),"(14,284 view)",romance,book_4_154
/a-seal-in-wolf-s-clothing-heart-of-the-wolf-9.html,A SEAL in Wolf's Clothing (Heart of the Wolf #9),"(14,890 view)",romance,book_4_155
/a-howl-for-a-highlander-heart-of-the-wolf-10.html,A Howl for a Highlander (Heart of the Wolf #10),"(12,512 view)",romance,book_4_156
/a-highland-werewolf-wedding-heart-of-the-wolf-11.html,A Highland Werewolf Wedding (Heart of the Wolf #11),"(17,502 view)",romance,book_4_157
/a-seal-wolf-christmas-heart-of-the-wolf-12.html,A SEAL Wolf Christmas (Heart of the Wolf #12),"(10,514 view)",romance,book_4_158
/the-becoming-anna-strong-chronicles-1.html,The Becoming (Anna Strong Chronicles #1),"(8,972 view)",romance,book_4_159
/blood-drive-anna-strong-chronicles-2.html,Blood Drive (Anna Strong Chronicles #2),"(6,490 view)",romance,book_4_160
/the-watcher-anna-strong-chronicles-3.html,The Watcher (Anna Strong Chronicles #3),"(7,321 view)",romance,book_4_161
/chosen-anna-strong-chronicles-6.html,Chosen (Anna Strong Chronicles #6),"(5,851 view)",romance,book_4_162
/haunted-anna-strong-chronicles-8.html,Haunted (Anna Strong Chronicles #8),"(3,090 view)",romance,book_4_163
/cloud-city-anna-strong-chronicles-9.html,Cloud City (Anna Strong Chronicles #9),"(2,895 view)",romance,book_4_164
/blood-bond-anna-strong-chronicles-9.html,Blood Bond (Anna Strong Chronicles #9),"(5,027 view)",romance,book_4_165
/angel-s-blood-guild-hunter-1.html,Angel's Blood (Guild Hunter #1),"(24,381 view)",romance,book_4_166
/archangel-s-legion-guild-hunter-6.html,Archangel's Legion (Guild Hunter #6),"(15,727 view)",romance,book_4_167
/a-quick-bite-argeneau-1.html,A Quick Bite (Argeneau #1),"(16,242 view)",romance,book_4_168
/love-bites-argeneau-2.html,Love Bites (Argeneau #2),"(10,064 view)",romance,book_4_169
/single-white-vampire-argeneau-3.html,Single White Vampire (Argeneau #3),"(9,095 view)",romance,book_4_170
/tall-dark-hungry-argeneau-4.html,"Tall, Dark & Hungry (Argeneau #4)","(8,611 view)",romance,book_4_171
/a-bite-to-remember-argeneau-5.html,A Bite to Remember (Argeneau #5),"(8,984 view)",romance,book_4_172
/bite-me-if-you-can-argeneau-6.html,Bite Me If You Can (Argeneau #6),"(11,298 view)",romance,book_4_173
/the-accidental-vampire-argeneau-7.html,The Accidental Vampire (Argeneau #7),"(9,169 view)",romance,book_4_174
/vampire-interrupted-argeneau-9.html,"Vampire, Interrupted (Argeneau #9)","(10,100 view)",romance,book_4_175
/the-rogue-hunter-argeneau-10.html,The Rogue Hunter (Argeneau #10),"(9,526 view)",romance,book_4_176
/the-immortal-hunter-argeneau-11.html,The Immortal Hunter (Argeneau #11),"(7,941 view)",romance,book_4_177
/the-renegade-hunter-argeneau-12.html,The Renegade Hunter (Argeneau #12),"(8,208 view)",romance,book_4_178
/bitten-by-cupid-argeneau-13.html,Bitten by Cupid (Argeneau #13),"(7,840 view)",romance,book_4_179
/born-to-bite-argeneau-13.html,Born to Bite (Argeneau #13),"(7,220 view)",romance,book_4_180
/hungry-for-you-argeneau-14.html,Hungry for You (Argeneau #14),"(10,007 view)",romance,book_4_181
/the-reluctant-vampire-argeneau-15.html,The Reluctant Vampire (Argeneau #15),"(6,972 view)",romance,book_4_182
/the-bite-before-christmas-argeneau-15-5.html,The Bite Before Christmas (Argeneau #15.5),"(9,522 view)",romance,book_4_183
/under-a-vampire-moon-argeneau-16.html,Under a Vampire Moon (Argeneau #16),"(10,529 view)",romance,book_4_184
/the-lady-is-a-vamp-argeneau-17.html,The Lady is a Vamp (Argeneau #17),"(7,251 view)",romance,book_4_185
/immortal-ever-after-argeneau-18.html,Immortal Ever After (Argeneau #18),"(26,177 view)",romance,book_4_186
/one-lucky-vampire-argeneau-19.html,One Lucky Vampire (Argeneau #19),"(22,827 view)",romance,book_4_187
/blood-cross-jane-yellowrock-2.html,Blood Cross (Jane Yellowrock #2),"(7,428 view)",romance,book_4_188
/death-s-rival-jane-yellowrock-5.html,Death's Rival (Jane Yellowrock #5),"(5,862 view)",romance,book_4_189
/blood-doll-vampire-ag-pe-3.html,Blood Doll (Vampire Agápe #3),"(4,386 view)",romance,book_4_190
/magic-bites-kate-daniels-1.html,Magic Bites (Kate Daniels #1),"(5,256 view)",romance,book_4_191
/magic-burns-kate-daniels-2.html,Magic Burns (Kate Daniels #2),"(6,464 view)",romance,book_4_192
/magic-strikes-kate-daniels-3.html,Magic Strikes (Kate Daniels #3),"(7,394 view)",romance,book_4_193
/magic-bleeds-kate-daniels-4.html,Magic Bleeds (Kate Daniels #4),"(6,304 view)",romance,book_4_194
/magic-slays-kate-daniels-5.html,Magic Slays (Kate Daniels #5),"(5,471 view)",romance,book_4_195
/magic-rises-kate-daniels-6.html,Magic Rises (Kate Daniels #6),"(4,731 view)",romance,book_4_196
/magic-graves-kate-daniels-0-5.html,Magic Graves (Kate Daniels #0.5),"(4,822 view)",romance,book_4_197
/magic-mourns-kate-daniels-3-5.html,Magic Mourns (Kate Daniels #3.5),"(3,323 view)",romance,book_4_198
